route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
01,2,2300055,1B King Edward,,0,113760,77699,0,0
01,2,2300054,1A Pond Mills,,0,113761,77702,0,0
01,2,2300056,1B King Edward,,0,113757,77699,0,0
01,2,2300043,1B King Edward via Wellington,,0,113756,77704,0,0
01,2,2300044,1A Pond Mills via Wellington,,0,113755,77703,0,0
01,2,2300057,1A Pond Mills,,0,113763,77702,0,0
01,2,2300045,1B King Edward via Wellington,,0,113760,77704,0,0
01,2,2300050,1A Pond Mills via Wellington,,0,113762,77703,0,0
01,2,2300046,1B King Edward via Wellington,,0,113761,77704,0,0
01,2,2300051,1A Pond Mills via Wellington,,0,113757,77703,0,0
01,2,2300047,1B King Edward via Wellington,,0,113756,77704,0,0
01,2,2300052,1A Pond Mills via Wellington,,0,113755,77703,0,0
01,2,2300048,1B King Edward via Wellington,,0,113763,77704,0,0
01,2,2300053,1A Pond Mills via Wellington,,0,113760,77703,0,0
01,2,2300072,Adelaide and Huron Only,,0,113762,77701,0,0
01,2,2300049,1B King Edward via Wellington,,0,113761,77704,0,0
01,2,2300058,1A Pond Mills via Wellington,,0,113757,77703,0,0
01,2,2300065,1B King Edward via Wellington,,0,113756,77704,0,0
01,2,2300059,1A Pond Mills via Wellington,,0,113755,77703,0,0
01,2,2300066,1B King Edward via Wellington,,0,113760,77704,0,0
01,2,2300060,1A Pond Mills via Wellington,,0,113761,77703,0,0
01,2,2300067,1B King Edward via Wellington,,0,113757,77704,0,0
01,2,2300061,1A Pond Mills via Wellington,,0,113756,77703,0,0
01,2,2300068,1B King Edward via Wellington,,0,113755,77704,0,0
01,2,2300062,1A Pond Mills via Wellington,,0,113760,77703,0,0
01,2,2300069,1B King Edward via Wellington,,0,113761,77704,0,0
01,2,2300063,1A Pond Mills via Wellington,,0,113757,77703,0,0
01,2,2300070,1B King Edward via Wellington,,0,113756,77704,0,0
01,2,2300064,1A Pond Mills via Wellington,,0,113755,77703,0,0
01,2,2300096,1A Pond Mills,,0,113759,77702,0,0
01,2,2300071,1B King Edward via Wellington,,0,113760,77704,0,0
01,2,2300073,1A Pond Mills via Wellington,,0,113761,77703,0,0
01,2,2300077,1B King Edward via Wellington,,0,113757,77704,0,0
01,2,2300074,1A Pond Mills via Wellington,,0,113758,77703,0,0
01,2,2300078,1B King Edward via Wellington,,0,113756,77704,0,0
01,2,2300075,1A Pond Mills via Wellington,,0,113755,77703,0,0
01,2,2300079,1B King Edward via Wellington,,0,113759,77704,0,0
01,2,2300076,1A Pond Mills via Wellington,,0,113760,77703,0,0
01,2,2300080,1B King Edward via Wellington,,0,113761,77704,0,0
01,2,2300081,1A Pond Mills via Wellington,,0,113757,77703,0,0
01,2,2300085,1B King Edward via Wellington,,0,113758,77704,0,0
01,2,2300082,1A Pond Mills via Wellington,,0,113756,77703,0,0
01,2,2300086,1B King Edward via Wellington,,0,113755,77704,0,0
01,2,2300083,1A Pond Mills via Wellington,,0,113759,77703,0,0
01,2,2300087,1B King Edward via Wellington,,0,113760,77704,0,0
01,2,2300084,1A Pond Mills via Wellington,,0,113761,77703,0,0
01,2,2300088,1B King Edward via Wellington,,0,113757,77704,0,0
01,2,2300097,Adelaide and Huron Only,,0,113758,77701,0,0
01,2,2300089,1A Pond Mills via Wellington,,0,113756,77703,0,0
01,2,2300093,1B King Edward via Wellington,,0,113755,77704,0,0
01,2,2300090,1A Pond Mills via Wellington,,0,113760,77703,0,0
01,2,2300094,1B King Edward via Wellington,,0,113757,77704,0,0
01,2,2300091,1A Pond Mills via Wellington,,0,113756,77703,0,0
01,2,2300095,1B King Edward via Wellington,,0,113755,77704,0,0
01,2,2300092,1A Pond Mills via Wellington,,0,113760,77703,0,0
01,2,2300098,1B King Edward via Wellington,,0,113757,77704,0,0
01,2,2300101,1A Pond Mills via Wellington,,0,113756,77703,0,0
01,2,2300099,1B King Edward via Wellington,,0,113755,77704,0,0
01,2,2300102,1A Pond Mills via Wellington,,0,113757,77703,0,0
01,2,2300100,1B King Edward via Wellington,,0,113756,77704,0,0
01,2,2300103,1A Pond Mills via Wellington,,0,113755,77703,0,0
01,2,2300104,1B King Edward via Wellington,,0,113757,77704,0,0
01,2,2300105,Adelaide and Huron Only,,0,113756,77701,0,0
01,2,2300106,Adelaide and Huron Only,,0,113755,77701,0,0
01,2,2300118,Kipps Lane,,1,113756,77705,0,0
01,2,2300120,Kipps Lane,,1,113755,77705,0,0
01,2,2300107,1A Kipps Lane via Wellington,,1,113760,77706,0,0
01,2,2300119,Kipps Lane,,1,113762,77705,0,0
01,2,2300108,1B Kipps Lane via Wellington,,1,113761,77707,0,0
01,2,2300109,1A Kipps Lane via Wellington,,1,113757,77706,0,0
01,2,2300114,1B Kipps Lane via Wellington,,1,113756,77707,0,0
01,2,2300110,1A Kipps Lane via Wellington,,1,113755,77706,0,0
01,2,2300115,1B Kipps Lane via Wellington,,1,113763,77707,0,0
01,2,2300111,1A Kipps Lane via Wellington,,1,113760,77706,0,0
01,2,2300116,1B Kipps Lane via Wellington,,1,113762,77707,0,0
01,2,2300112,1A Kipps Lane via Wellington,,1,113761,77706,0,0
01,2,2300117,1B Kipps Lane via Wellington,,1,113757,77707,0,0
01,2,2300113,1A Kipps Lane via Wellington,,1,113756,77706,0,0
01,2,2300121,1B Kipps Lane via Wellington,,1,113755,77707,0,0
01,2,2300135,1A Pond Mills & Thompson Only,,1,113763,77708,0,0
01,2,2300128,1A Kipps Lane via Wellington,,1,113760,77706,0,0
01,2,2300122,1B Kipps Lane via Wellington,,1,113761,77707,0,0
01,2,2300129,1A Kipps Lane via Wellington,,1,113757,77706,0,0
01,2,2300123,1B Kipps Lane via Wellington,,1,113756,77707,0,0
01,2,2300130,1A Kipps Lane via Wellington,,1,113755,77706,0,0
01,2,2300124,1B Kipps Lane via Wellington,,1,113760,77707,0,0
01,2,2300131,1A Kipps Lane via Wellington,,1,113761,77706,0,0
01,2,2300125,1B Kipps Lane via Wellington,,1,113757,77707,0,0
01,2,2300132,1A Kipps Lane via Wellington,,1,113756,77706,0,0
01,2,2300126,1B Kipps Lane via Wellington,,1,113755,77707,0,0
01,2,2300133,1A Kipps Lane via Wellington,,1,113760,77706,0,0
01,2,2300127,1B Kipps Lane via Wellington,,1,113761,77707,0,0
01,2,2300134,1A Kipps Lane via Wellington,,1,113757,77706,0,0
01,2,2300159,Kipps Lane,,1,113758,77705,0,0
01,2,2300136,1B Kipps Lane via Wellington,,1,113756,77707,0,0
01,2,2300140,1A Kipps Lane via Wellington,,1,113755,77706,0,0
01,2,2300137,1B Kipps Lane via Wellington,,1,113759,77707,0,0
01,2,2300141,1A Kipps Lane via Wellington,,1,113760,77706,0,0
01,2,2300138,1B Kipps Lane via Wellington,,1,113761,77707,0,0
01,2,2300142,1A Kipps Lane via Wellington,,1,113757,77706,0,0
01,2,2300139,1B Kipps Lane via Wellington,,1,113758,77707,0,0
01,2,2300143,1A Kipps Lane via Wellington,,1,113756,77706,0,0
01,2,2300144,1B Kipps Lane via Wellington,,1,113755,77707,0,0
01,2,2300148,1A Kipps Lane via Wellington,,1,113759,77706,0,0
01,2,2300145,1B Kipps Lane via Wellington,,1,113760,77707,0,0
01,2,2300149,1A Kipps Lane via Wellington,,1,113761,77706,0,0
01,2,2300146,1B Kipps Lane via Wellington,,1,113757,77707,0,0
01,2,2300150,1A Kipps Lane via Wellington,,1,113758,77706,0,0
01,2,2300147,1B Kipps Lane via Wellington,,1,113756,77707,0,0
01,2,2300151,1A Kipps Lane via Wellington,,1,113755,77706,0,0
01,2,2300160,1B King edward & Thompson Only,,1,113759,77709,0,0
01,2,2300152,1B Kipps Lane via Wellington,,1,113760,77707,0,0
01,2,2300170,1A Pond Mills & Thompson Only,,1,113761,77708,0,0
01,2,2300156,1A Kipps Lane via Wellington,,1,113757,77706,0,0
01,2,2300153,1B Kipps Lane via Wellington,,1,113756,77707,0,0
01,2,2300157,1A Kipps Lane via Wellington,,1,113755,77706,0,0
01,2,2300154,1B Kipps Lane via Wellington,,1,113760,77707,0,0
01,2,2300158,1A Kipps Lane via Wellington,,1,113757,77706,0,0
01,2,2300155,1B Kipps Lane via Wellington,,1,113756,77707,0,0
01,2,2300161,1A Kipps Lane via Wellington,,1,113755,77706,0,0
01,2,2300167,1B King edward & Thompson Only,,1,113760,77709,0,0
01,2,2300164,1B Kipps Lane via Wellington,,1,113757,77707,0,0
01,2,2300162,1A Kipps Lane via Wellington,,1,113756,77706,0,0
01,2,2300165,1B Kipps Lane via Wellington,,1,113755,77707,0,0
01,2,2300163,1A Kipps Lane via Wellington,,1,113757,77706,0,0
01,2,2300166,1B Kipps Lane via Wellington,,1,113756,77707,0,0
01,2,2300168,1A Kipps Lane via Wellington,,1,113755,77706,0,0
01,2,2300169,1A Pond Mills & Thompson Only,,1,113757,77708,0,0
02,2,2300417,2B Bonaventure via Dundas,,0,113778,77715,0,0
02,2,2300416,,,0,113785,77723,0,0
02,2,2300419,2A Trafalgar Heights,,0,113782,77722,0,0
02,2,2300415,2B Bonaventure via Dundas,,0,113781,77721,0,0
02,2,2300418,2A Trafalgar Heights,,0,113783,77722,0,0
02,2,2300420,2B Bonaventure via Dundas,,0,113784,77720,0,0
02,2,2300456,2A Argyle Mall via Hale & Trafalgar,,0,113779,77719,0,0
02,2,2300421,2B Bonaventure via Dundas,,0,113777,77720,0,0
02,2,2300457,2A Argyle Mall via Hale & Trafalgar,,0,113785,77719,0,0
02,2,2300422,2B Bonaventure via Dundas,,0,113778,77720,0,0
02,2,2300458,2A Argyle Mall via Hale & Trafalgar,,0,113782,77719,0,0
02,2,2300423,2B Bonaventure via Dundas,,0,113781,77720,0,0
02,2,2300459,2A Argyle Mall via Hale & Trafalgar,,0,113783,77719,0,0
02,2,2300424,2B Bonaventure via Dundas,,0,113784,77720,0,0
02,2,2300460,2A Argyle Mall via Hale & Trafalgar,,0,113779,77719,0,0
02,2,2300425,2B Bonaventure via Dundas,,0,113777,77720,0,0
02,2,2300461,2A Argyle Mall via Hale & Trafalgar,,0,113785,77719,0,0
02,2,2300426,2B Bonaventure via Dundas,,0,113778,77720,0,0
02,2,2300462,2A Argyle Mall via Hale & Trafalgar,,0,113782,77719,0,0
02,2,2300427,2B Bonaventure via Dundas,,0,113781,77720,0,0
02,2,2300463,2A Argyle Mall via Hale & Trafalgar,,0,113783,77719,0,0
02,2,2300428,2B Bonaventure via Dundas,,0,113784,77720,0,0
02,2,2300464,2A Argyle Mall via Hale & Trafalgar,,0,113779,77719,0,0
02,2,2300429,2B Bonaventure via Dundas,,0,113777,77720,0,0
02,2,2300465,2A Argyle Mall via Hale & Trafalgar,,0,113785,77719,0,0
02,2,2300430,2B Bonaventure via Dundas,,0,113778,77720,0,0
02,2,2300466,2A Argyle Mall via Hale & Trafalgar,,0,113782,77719,0,0
02,2,2300431,2B Bonaventure via Dundas,,0,113781,77720,0,0
02,2,2300467,2A Argyle Mall via Hale & Trafalgar,,0,113783,77719,0,0
02,2,2300432,2B Bonaventure via Dundas,,0,113784,77720,0,0
02,2,2300468,2A Argyle Mall via Hale & Trafalgar,,0,113779,77719,0,0
02,2,2300433,2B Bonaventure via Dundas,,0,113777,77720,0,0
02,2,2300469,2A Argyle Mall via Hale & Trafalgar,,0,113785,77719,0,0
02,2,2300434,2B Bonaventure via Dundas,,0,113778,77720,0,0
02,2,2300470,2A Argyle Mall via Hale & Trafalgar,,0,113782,77719,0,0
02,2,2300435,2B Bonaventure via Dundas,,0,113781,77720,0,0
02,2,2300471,2A Argyle Mall via Hale & Trafalgar,,0,113783,77719,0,0
02,2,2300436,2B Bonaventure via Dundas,,0,113784,77720,0,0
02,2,2300472,2A Argyle Mall via Hale & Trafalgar,,0,113779,77719,0,0
02,2,2300437,2B Bonaventure via Dundas,,0,113777,77720,0,0
02,2,2300473,2A Argyle Mall via Hale & Trafalgar,,0,113785,77719,0,0
02,2,2300438,2B Bonaventure via Dundas,,0,113778,77720,0,0
02,2,2300474,2A Argyle Mall via Hale & Trafalgar,,0,113780,77719,0,0
02,2,2300439,2B Bonaventure via Dundas,,0,113782,77720,0,0
02,2,2300475,2A Argyle Mall via Hale & Trafalgar,,0,113781,77719,0,0
02,2,2300440,2B Bonaventure via Dundas,,0,113783,77720,0,0
02,2,2300476,2A Argyle Mall via Hale & Trafalgar,,0,113784,77719,0,0
02,2,2300441,2B Bonaventure via Dundas,,0,113779,77720,0,0
02,2,2300477,2A Argyle Mall via Hale & Trafalgar,,0,113777,77719,0,0
02,2,2300442,2B Bonaventure via Dundas,,0,113785,77720,0,0
02,2,2300478,2A Argyle Mall via Hale & Trafalgar,,0,113778,77719,0,0
02,2,2300443,2B Bonaventure via Dundas,,0,113780,77720,0,0
02,2,2300479,2A Argyle Mall via Hale & Trafalgar,,0,113782,77719,0,0
02,2,2300444,2B Bonaventure via Dundas,,0,113781,77720,0,0
02,2,2300480,2A Argyle Mall via Hale & Trafalgar,,0,113783,77719,0,0
02,2,2300445,2B Bonaventure via Dundas,,0,113779,77720,0,0
02,2,2300481,2A Argyle Mall via Hale & Trafalgar,,0,113777,77719,0,0
02,2,2300446,2B Bonaventure via Dundas,,0,113785,77720,0,0
02,2,2300482,2A Argyle Mall via Hale & Trafalgar,,0,113778,77719,0,0
02,2,2300447,2B Bonaventure via Dundas,,0,113780,77720,0,0
02,2,2300483,2A Argyle Mall via Hale & Trafalgar,,0,113782,77719,0,0
02,2,2300448,2B Bonaventure via Dundas,,0,113781,77720,0,0
02,2,2300484,2A Argyle Mall via Hale & Trafalgar,,0,113779,77719,0,0
02,2,2300449,2B Bonaventure via Dundas,,0,113777,77720,0,0
02,2,2300485,2A Argyle Mall via Hale & Trafalgar,,0,113778,77719,0,0
02,2,2300450,2B Bonaventure via Dundas,,0,113780,77720,0,0
02,2,2300486,2A Argyle Mall via Hale & Trafalgar,,0,113781,77719,0,0
02,2,2300451,2B Bonaventure via Dundas,,0,113779,77720,0,0
02,2,2300487,2A Argyle Mall via Hale & Trafalgar,,0,113777,77719,0,0
02,2,2300452,2B Bonaventure via Dundas,,0,113778,77720,0,0
02,2,2300488,2A Argyle Mall via Hale & Trafalgar,,0,113780,77719,0,0
02,2,2300453,2B Bonaventure via Dundas,,0,113781,77720,0,0
02,2,2300489,2A Argyle Mall via Hale & Trafalgar,,0,113779,77719,0,0
02,2,2300454,2B Bonaventure via Dundas,,0,113777,77720,0,0
02,2,2300490,2A Argyle Mall via Hale & Trafalgar,,0,113778,77719,0,0
02,2,2300455,2B Bonaventure via Dundas,,0,113780,77720,0,0
02,2,2300491,Dundas & Highbury Only,,0,113777,77716,0,0
02,2,2300492,2A Natural Science via Dundas,,1,113785,77726,0,0
02,2,2300528,2B Natural Science via Dundas,,1,113778,77728,0,0
02,2,2300493,2A Natural Science via Dundas,,1,113782,77726,0,0
02,2,2300529,2B Natural Science via Dundas,,1,113781,77728,0,0
02,2,2300494,2A Natural Science via Dundas,,1,113783,77726,0,0
02,2,2300530,2B Natural Science via Dundas,,1,113784,77728,0,0
02,2,2300495,2A Natural Science via Dundas,,1,113779,77726,0,0
02,2,2300531,2B Natural Science via Dundas,,1,113777,77728,0,0
02,2,2300496,2A Natural Science via Dundas,,1,113785,77726,0,0
02,2,2300532,2B Natural Science via Dundas,,1,113778,77728,0,0
02,2,2300497,2A Natural Science via Dundas,,1,113782,77726,0,0
02,2,2300533,2B Natural Science via Dundas,,1,113781,77728,0,0
02,2,2300498,2A Natural Science via Dundas,,1,113783,77726,0,0
02,2,2300534,2B Natural Science via Dundas,,1,113784,77728,0,0
02,2,2300499,2A Natural Science via Dundas,,1,113779,77726,0,0
02,2,2300535,2B Natural Science via Dundas,,1,113777,77728,0,0
02,2,2300500,2A Natural Science via Dundas,,1,113785,77726,0,0
02,2,2300536,2B Natural Science via Dundas,,1,113778,77728,0,0
02,2,2300501,2A Natural Science via Dundas,,1,113782,77726,0,0
02,2,2300537,2B Natural Science via Dundas,,1,113781,77728,0,0
02,2,2300502,2A Natural Science via Dundas,,1,113783,77726,0,0
02,2,2300538,2B Natural Science via Dundas,,1,113784,77728,0,0
02,2,2300503,2A Natural Science via Dundas,,1,113779,77726,0,0
02,2,2300539,2B Natural Science via Dundas,,1,113777,77728,0,0
02,2,2300504,2A Natural Science via Dundas,,1,113785,77726,0,0
02,2,2300540,2B Natural Science via Dundas,,1,113778,77728,0,0
02,2,2300505,2A Natural Science via Dundas,,1,113782,77726,0,0
02,2,2300541,2B Natural Science via Dundas,,1,113781,77728,0,0
02,2,2300506,2A Natural Science via Dundas,,1,113783,77726,0,0
02,2,2300542,2B Natural Science via Dundas,,1,113784,77728,0,0
02,2,2300507,2A Natural Science via Dundas,,1,113779,77726,0,0
02,2,2300543,2B Natural Science via Dundas,,1,113777,77728,0,0
02,2,2300508,2A Natural Science via Dundas,,1,113785,77726,0,0
02,2,2300544,2B Natural Science via Dundas,,1,113778,77728,0,0
02,2,2300509,2A Natural Science via Dundas,,1,113782,77726,0,0
02,2,2300545,2B Natural Science via Dundas,,1,113781,77728,0,0
02,2,2300510,2A Natural Science via Dundas,,1,113783,77726,0,0
02,2,2300546,2B Natural Science via Dundas,,1,113784,77728,0,0
02,2,2300511,2A Natural Science via Dundas,,1,113779,77726,0,0
02,2,2300547,2B Natural Science via Dundas,,1,113777,77728,0,0
02,2,2300512,2A Natural Science via Dundas,,1,113785,77726,0,0
02,2,2300548,2B Natural Science via Dundas,,1,113778,77728,0,0
02,2,2300513,2A Natural Science via Dundas,,1,113780,77726,0,0
02,2,2300549,2B Natural Science via Dundas,,1,113782,77728,0,0
02,2,2300514,2A Natural Science via Dundas,,1,113781,77726,0,0
02,2,2300550,2B Natural Science via Dundas,,1,113783,77728,0,0
02,2,2300515,2A Natural Science via Dundas,,1,113784,77726,0,0
02,2,2300551,2B Natural Science via Dundas,,1,113779,77728,0,0
02,2,2300516,2A Natural Science via Dundas,,1,113777,77726,0,0
02,2,2300552,2B Natural Science via Dundas,,1,113785,77728,0,0
02,2,2300517,2A Natural Science via Dundas,,1,113778,77726,0,0
02,2,2300553,2B Natural Science via Dundas,,1,113780,77728,0,0
02,2,2300518,2A Natural Science via Dundas,,1,113782,77726,0,0
02,2,2300554,2B Natural Science via Dundas,,1,113781,77728,0,0
02,2,2300519,Hale and Brydges Only,,1,113783,77734,0,0
02,2,2300555,2B Natural Science via Dundas,,1,113779,77728,0,0
02,2,2300520,2A Natural Science via Dundas,,1,113777,77726,0,0
02,2,2300556,2B Natural Science via Dundas,,1,113785,77728,0,0
02,2,2300521,2A Natural Science via Dundas,,1,113778,77726,0,0
02,2,2300557,2B Natural Science via Dundas,,1,113780,77728,0,0
02,2,2300522,Hale and Brydges Only,,1,113782,77734,0,0
02,2,2300558,2B Natural Science via Dundas,,1,113781,77728,0,0
02,2,2300523,2A Natural Science via Dundas,,1,113779,77726,0,0
02,2,2300559,2B Natural Science via Dundas,,1,113777,77728,0,0
02,2,2300524,2A Natural Science via Dundas,,1,113778,77726,0,0
02,2,2300560,2B Natural Science via Dundas,,1,113780,77728,0,0
02,2,2300525,2A Natural Science via Dundas,,1,113781,77726,0,0
02,2,2300561,2B Natural Science via Dundas,,1,113779,77728,0,0
02,2,2300526,2A Natural Science via Dundas,,1,113777,77726,0,0
02,2,2300562,2B Natural Science via Dundas,,1,113778,77728,0,0
02,2,2300527,2A Natural Science via Dundas,,1,113780,77726,0,0
02,2,2300565,2B Argyle Mall Only,,1,113781,77729,0,0
02,2,2300563,2B Natural Science via Dundas,,1,113777,77728,0,0
02,2,2300564,2A Natural Science via Dundas,,1,113778,77726,0,0
02,2,2300566,2B Argyle Mall Only,,1,113780,77729,0,0
03,2,2300929,Downtown via Hamilton,,0,113808,77736,0,0
03,2,2300930,Downtown via Hamilton,,0,113808,77737,0,0
03,2,2300931,Downtown via Hamilton,,0,113813,77737,0,0
03,2,2300932,Downtown via Hamilton,,0,113812,77737,0,0
03,2,2300933,Downtown via Hamilton,,0,113811,77737,0,0
03,2,2300934,Downtown via Hamilton,,0,113810,77737,0,0
03,2,2300935,Downtown via Hamilton,,0,113809,77737,0,0
03,2,2300936,Downtown via Hamilton,,0,113814,77737,0,0
03,2,2300937,Downtown via Hamilton,,0,113808,77737,0,0
03,2,2300938,Downtown via Hamilton,,0,113813,77737,0,0
03,2,2300939,Downtown via Hamilton,,0,113812,77737,0,0
03,2,2300940,Downtown via Hamilton,,0,113811,77737,0,0
03,2,2300941,Downtown via Hamilton,,0,113810,77737,0,0
03,2,2300942,Downtown via Hamilton,,0,113809,77737,0,0
03,2,2300943,Downtown via Hamilton,,0,113814,77737,0,0
03,2,2300944,Downtown via Hamilton,,0,113808,77737,0,0
03,2,2300945,Downtown via Hamilton,,0,113813,77737,0,0
03,2,2300946,Downtown via Hamilton,,0,113812,77737,0,0
03,2,2300947,Downtown via Hamilton,,0,113811,77737,0,0
03,2,2300948,Downtown via Hamilton,,0,113810,77737,0,0
03,2,2300949,Downtown via Hamilton,,0,113809,77737,0,0
03,2,2300950,Downtown via Hamilton,,0,113814,77737,0,0
03,2,2300951,Downtown via Hamilton,,0,113808,77737,0,0
03,2,2300952,Downtown via Hamilton,,0,113813,77737,0,0
03,2,2300953,Downtown via Hamilton,,0,113812,77737,0,0
03,2,2300955,Downtown via Hamilton,,0,113811,77737,0,0
03,2,2300956,Downtown via Hamilton,,0,113810,77737,0,0
03,2,2300957,Downtown via Hamilton,,0,113809,77737,0,0
03,2,2300958,Downtown via Hamilton,,0,113808,77737,0,0
03,2,2300959,Downtown via Hamilton,,0,113813,77737,0,0
03,2,2300960,Downtown via Hamilton,,0,113812,77737,0,0
03,2,2300961,Downtown via Hamilton,,0,113811,77737,0,0
03,2,2300962,Downtown via Hamilton,,0,113810,77737,0,0
03,2,2300963,Downtown via Hamilton,,0,113809,77737,0,0
03,2,2300964,Downtown via Hamilton,,0,113808,77737,0,0
03,2,2300954,Downtown via Hamilton,,0,113813,77737,0,0
03,2,2300965,Argyle Mall via Hamilton,,1,113808,77741,0,0
03,2,2300991,Argyle Mall,,1,113813,77739,0,0
03,2,2300966,Argyle Mall via Hamilton,,1,113808,77741,0,0
03,2,2300992,Argyle Mall,,1,113812,77739,0,0
03,2,2300967,Argyle Mall via Hamilton,,1,113813,77741,0,0
03,2,2300968,Argyle Mall via Hamilton,,1,113812,77741,0,0
03,2,2300969,Argyle Mall via Hamilton,,1,113811,77741,0,0
03,2,2300970,Argyle Mall via Hamilton,,1,113810,77741,0,0
03,2,2300971,Argyle Mall via Hamilton,,1,113809,77741,0,0
03,2,2300972,Argyle Mall via Hamilton,,1,113814,77741,0,0
03,2,2300973,Argyle Mall via Hamilton,,1,113808,77741,0,0
03,2,2300974,Argyle Mall via Hamilton,,1,113813,77741,0,0
03,2,2300975,Argyle Mall via Hamilton,,1,113812,77741,0,0
03,2,2300976,Argyle Mall via Hamilton,,1,113811,77741,0,0
03,2,2300977,Argyle Mall via Hamilton,,1,113810,77741,0,0
03,2,2300978,Argyle Mall via Hamilton,,1,113809,77741,0,0
03,2,2300979,Argyle Mall via Hamilton,,1,113814,77741,0,0
03,2,2300980,Argyle Mall via Hamilton,,1,113808,77741,0,0
03,2,2300981,Argyle Mall via Hamilton,,1,113813,77741,0,0
03,2,2300982,Argyle Mall via Hamilton,,1,113812,77741,0,0
03,2,2300983,Argyle Mall via Hamilton,,1,113811,77741,0,0
03,2,2300984,Argyle Mall via Hamilton,,1,113810,77741,0,0
03,2,2300985,Argyle Mall via Hamilton,,1,113809,77741,0,0
03,2,2300986,Argyle Mall via Hamilton,,1,113814,77741,0,0
03,2,2300987,Argyle Mall via Hamilton,,1,113808,77741,0,0
03,2,2300988,Argyle Mall via Hamilton,,1,113813,77741,0,0
03,2,2300989,Argyle Mall via Hamilton,,1,113812,77741,0,0
03,2,2300993,Argyle Mall via Hamilton,,1,113811,77741,0,0
03,2,2300994,Argyle Mall via Hamilton,,1,113810,77741,0,0
03,2,2300995,Argyle Mall via Hamilton,,1,113809,77741,0,0
03,2,2300996,Argyle Mall via Hamilton,,1,113808,77741,0,0
03,2,2300997,Argyle Mall via Hamilton,,1,113813,77741,0,0
03,2,2300998,Argyle Mall via Hamilton,,1,113812,77741,0,0
03,2,2300999,Argyle Mall via Hamilton,,1,113811,77741,0,0
03,2,2301000,Argyle Mall via Hamilton,,1,113810,77741,0,0
03,2,2301001,Argyle Mall via Hamilton,,1,113809,77741,0,0
03,2,2301002,Argyle Mall via Hamilton,,1,113808,77741,0,0
03,2,2300990,Argyle Mall via Hamilton,,1,113813,77741,0,0
04,11202,2309825,4A White Oaks Mall via Downtown,,0,114196,77745,0,0
04,2,2301121,4A White Oaks Mall via Downtown,,0,113829,77745,0,0
04,2,2301120,4B White Oaks Mall via Downtown,,0,113830,77748,0,0
04,2,2301146,4A White Oaks Mall via Downtown,,0,113827,77745,0,0
04,2,2301145,4B White Oaks Mall via Downtown,,0,113829,77749,0,0
04,2,2301119,4A White Oaks Mall via Downtown,,0,113834,77745,0,0
04,2,2301144,4A White Oaks Mall via Downtown,,0,113830,77746,0,0
04,2,2301143,4B White Oaks Mall via Downtown,,0,113833,77749,0,0
04,2,2301142,4A White Oaks Mall via Downtown,,0,113826,77746,0,0
04,2,2301141,4B White Oaks Mall via Downtown,,0,113827,77749,0,0
04,2,2301140,4A White Oaks Mall via Downtown,,0,113829,77746,0,0
04,2,2301139,4B White Oaks Mall via Downtown,,0,113828,77749,0,0
04,2,2301138,4A White Oaks Mall via Downtown,,0,113834,77746,0,0
04,2,2301137,4B White Oaks Mall via Downtown,,0,113830,77749,0,0
04,2,2301136,4A White Oaks Mall via Downtown,,0,113826,77746,0,0
04,2,2301135,4B White Oaks Mall via Downtown,,0,113827,77749,0,0
04,2,2301134,4A White Oaks Mall via Downtown,,0,113829,77746,0,0
04,2,2301133,4B White Oaks Mall via Downtown,,0,113828,77749,0,0
04,2,2301132,4A White Oaks Mall via Downtown,,0,113830,77746,0,0
04,2,2301131,4B White Oaks Mall via Downtown,,0,113826,77749,0,0
04,2,2301130,4A White Oaks Mall via Downtown,,0,113827,77746,0,0
04,2,2301129,4B White Oaks Mall via Downtown,,0,113829,77749,0,0
04,2,2301128,4A White Oaks Mall via Downtown,,0,113828,77746,0,0
04,2,2301127,4B White Oaks Mall via Downtown,,0,113830,77749,0,0
04,2,2301126,4A White Oaks Mall via Downtown,,0,113826,77746,0,0
04,2,2301125,4B White Oaks Mall via Downtown,,0,113827,77749,0,0
04,2,2301124,4A White Oaks Mall via Downtown,,0,113829,77746,0,0
04,2,2301123,4B White Oaks Mall via Downtown,,0,113828,77749,0,0
04,2,2301122,4A White Oaks Mall via Downtown,,0,113830,77746,0,0
04,2,2301147,4B White Oaks Mall via Downtown,,0,113832,77749,0,0
04,2,2301148,4A White Oaks Mall via Downtown,,0,113826,77746,0,0
04,2,2301156,4B White Oaks Mall via Downtown,,0,113827,77749,0,0
04,2,2301149,4A White Oaks Mall via Downtown,,0,113831,77746,0,0
04,2,2301157,4B White Oaks Mall via Downtown,,0,113829,77749,0,0
04,2,2301150,4A White Oaks Mall via Downtown,,0,113828,77746,0,0
04,2,2301158,4B White Oaks Mall via Downtown,,0,113830,77749,0,0
04,2,2301151,4A White Oaks Mall via Downtown,,0,113832,77746,0,0
04,2,2301159,4B White Oaks Mall via Downtown,,0,113826,77749,0,0
04,2,2301152,4A White Oaks Mall via Downtown,,0,113827,77746,0,0
04,2,2301160,4B White Oaks Mall via Downtown,,0,113831,77749,0,0
04,2,2301153,4A White Oaks Mall via Downtown,,0,113825,77746,0,0
04,2,2301161,4B White Oaks Mall via Downtown,,0,113829,77749,0,0
